Tanggal,Waktu,Link,Nama Akun,Komentar,Tipe
2021-06-10,02:00:19,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzZN60OuEyyi_hwZk94AaABAg,@arifaisal2653,"salam dari pendidikan b inggris angkatan 2003

:)",Komentar
2021-06-10,01:55:30,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwgYumnv3qwEIFzNcJ4AaABAg,@ajibayusejati8945,UNDIP PLIS,Komentar
2021-06-10,01:55:02,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzMq4OOFmKmhjQg5054AaABAg,@Rosa-tp7em,UNY kak,Komentar
2021-06-10,01:38:16,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugz2pD-QtGxK45O2nzp4AaABAg,@bayuanggoro2320,Bang tour UNY,Komentar
2021-06-10,01:30:44,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwmegljrwGbR5n7pqh4AaABAg,@satrioajipamungkas1443,Ke UB lagi dongggg❤️❤️❤️,Komentar
2021-06-10,01:12:47,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzU6Ymld2Q6RD3Atbt4AaABAg,@bagasrhmadddewanto2602,"Brawijaya Malang
Univ negeri malang",Komentar
2021-06-10,01:07:28,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugyv4yUDU-EFEdJoSHp4AaABAg,@IlmanToday,Tour UIN SGD BANDUNG,Komentar
2021-06-10,00:58:09,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugw9_O2P5fojYUGbmqB4AaABAg,@ahmadzarnuji4136,Main ke banten bang,Komentar
2021-06-10,00:57:29,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugyw98bbprXTIVvJHYF4AaABAg,@evans.5972,Coba ke Uin kak. Pgn tahu dalamnya Uin Sunan Kalijaga & Uin Maliki Malang dong...,Komentar
2021-06-10,00:45:14,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugy5xndVWHmrwnmJ2Pp4AaABAg,@willyotnielhutasoit8113,Amin lolos SBMPTN 2021🙏,Komentar
2021-06-10,00:43:24,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyHfpcdS-9ZeAlV8Tt4AaABAg,@nailazaqiya8484,Kampus pelarian ketika ditolak ugm undip,Komentar
2021-06-10,00:42:51,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzCUd7wl0JB1oiBnSt4AaABAg,@ayu12gandasari,"makasih banget bang, udh mau 1 tahun tp ga tau kampus kayak gimana",Komentar
2021-06-10,00:26:21,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugyjc_764oCPUhgylyN4AaABAg,@annas_671channel2,"UPN VETERAN JATIM dung kak:(
Moga Lolos SBMPTN H-4 Pengumuman;)",Komentar
2021-06-10,00:25:06,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugwy_uc7pQWPaFCU1Cd4AaABAg,@ninmusah,"ya Allah smoga kuliah bisa offline biar ngerasain jd real mahasiswa amin.
✨Yuk UNNES bisa Yuk✨",Komentar
2021-06-13,01:12:18,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugwy_uc7pQWPaFCU1Cd4AaABAg.9OOLyd2KHOl9OW9l2CSDwT,@andinidesy_,Aamiin,Balasan
2022-07-01,09:35:57,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugwy_uc7pQWPaFCU1Cd4AaABAg.9OOLyd2KHOl9cwFqyzj4Hr,@febrisanyahputranadifamili2668,@@andinidesy_ amiin,Balasan
2021-06-10,00:23:54,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugz7HPeg2ZO61OWZwlZ4AaABAg,@ferliagaluh6207,Kereeen. 👍👍,Komentar
2021-06-10,00:23:53,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxpQlJb1H90me9KDCV4AaABAg,@akmalunniam6754,Kampusku 💃🏻,Komentar
2021-06-10,00:10:50,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwnKwVCk_nrTVYZFoZ4AaABAg,@ahmadathoriq4424,UM malang bang,Komentar
2021-06-10,00:06:29,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugx7PFeyNiflbrlcuQF4AaABAg,@wahyuofficial9958,ke poltekes surakarta 2 dong bang,Komentar
2021-06-09,23:55:37,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxtoUwUOz4YhfPl2Lp4AaABAg,@raihanfalihakmalulislam467,"Ukt nya mahal pak,wkwk",Komentar
2021-06-09,23:48:42,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwHF0HPtoe6UfeUpXB4AaABAg,@takaransesukahati1043,"Koleksi perpusnya semoga segera diupgrade koleksinya. Gak gitu2 aja, buat menunjang anak2 skirpsian",Komentar
2021-06-09,23:46:31,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugxd_z8AAqUGY-E7OAZ4AaABAg,@channie8710,Semoga tgl 14 nanti bisa keterima di sini Ya Allah. Aamiin.,Komentar
2021-06-09,23:41:25,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgynJeYUCdGUgHGK1ft4AaABAg,@Mauliophile,"kampuskuuuu💚 ke unnes baru 4× smnjak jdi maba,,,semoga cpet kuliah offline😭",Komentar
2021-06-09,23:10:15,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugzm0reloOfGG8wufst4AaABAg,@kholifatulkhasanah9284,Kerennn,Komentar
2021-06-09,22:52:24,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzLI8uNLyIIG7Bdm4J4AaABAg,@noormanraflibramantyo2456,Unsoed bang,Komentar
2021-06-09,20:21:47,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwyGizgJRDE4zd6wJp4AaABAg,@neko4227,Semoga akhir smstr ini bisa lulus dari unnes....  Amin,Komentar
2021-06-09,17:28:57,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxOY0tG8uQmQuETJxp4AaABAg,@lilokamal9273,Ub kak,Komentar
2021-06-09,17:17:44,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzDad0qIxtwQGBwUl54AaABAg,@aiss9075,"Melipir ke jawa barat dong bangg, ke unpadd cakep keknya wkwkw",Komentar
2021-06-09,16:57:32,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugxj3izSiW31USTGgYF4AaABAg,@Aripras_,Wih boleh nih collabs mas Danang,Komentar
2021-06-09,16:49:18,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugzs-UDSlTJhTyuZLWh4AaABAg,@fadhlanbanny1746,that was MY COLLEGE,Komentar
2021-06-09,16:38:00,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwR2dgQRh5ovdLTO7t4AaABAg,@playstation1597,Aku yo wong unnes juga lho bang,Komentar
2021-06-09,16:33:33,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwElRDZqEkstuOwQhh4AaABAg,@dimasokidhanaputroseno6154,UNESA,Komentar
2021-06-09,16:23:43,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugxu23q1mHDcso4sDPJ4AaABAg,@diandradanan,openingnya sangat unnes-able bgt,Komentar
2021-06-09,15:57:42,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugw4AYGiWDNJdrEkUeh4AaABAg,@mystiquecontentcreator3269,Next unesa dong kak,Komentar
2021-06-09,15:52:04,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugy4RhDJFauB3xYEBOB4AaABAg,@danuril737,"Pas bang danang campus tour ke UNS = ah UNS aja ah bagus
Pas bang danang campus tour ke UNNES = ah UNNES juga bagus 😭
*Bingung😭",Komentar
2021-06-19,05:23:27,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugy4RhDJFauB3xYEBOB4AaABAg.9ONRG10C3Z79Ol3GkekHT8,@asiancomparasion7656,@Dazai Yuki kenapa emangnya?,Balasan
2021-06-26,09:20:53,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugy4RhDJFauB3xYEBOB4AaABAg.9ONRG10C3Z79P2W-pQvSjM,@shabrinabadzlin8520,@Dazai Yuki wkwkwkwkwk,Balasan
2021-06-26,10:57:12,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugy4RhDJFauB3xYEBOB4AaABAg.9ONRG10C3Z79P2g1JZjxKk,@febrianrizky9125,@Dazai Yuki Sueee gua mau daftar nii jadi bingung,Balasan
2021-07-20,10:15:33,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugy4RhDJFauB3xYEBOB4AaABAg.9ONRG10C3Z79Q0PLFtk9Cd,@RevanNuradhi,@Dazai Yuki hahahaha sumpah setuju banget,Balasan
2021-07-20,10:15:55,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugy4RhDJFauB3xYEBOB4AaABAg.9ONRG10C3Z79Q0PNwUJxDM,@RevanNuradhi,@@febrianrizky9125 daftar ae buat ngisi waktu luang,Balasan
2021-06-09,15:44:47,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzEY8MvNYBDkKzvyYJ4AaABAg,@gardakarisma3505,Lebih bagus dari editor kampus,Komentar
2021-06-09,15:34:29,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugzd5WRwxUokzwKuPjR4AaABAg,@rivandikmawan747,Mantappp bang,Komentar
2021-06-09,15:30:32,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugxm4_cYHndHZDTnhp54AaABAg,@azrieleo,Akhirnya yg ditunggu,Komentar
2021-06-09,13:47:17,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzLVcZcqHjcsz4nQAd4AaABAg,@syifaulhusna430,"Wih gila vibes videonya beda banget sama video lainnya


Keren banget 👍",Komentar
2021-06-09,12:09:16,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxOvX91lZJX_WzXnGp4AaABAg,@nurulafifah1333,NEXT KAMPUS TOUR UNESA,Komentar
2021-06-09,11:56:28,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugw7M9NK6JtT3cPLraV4AaABAg,@ridoramadhan9655,Next ITB,Komentar
2021-06-09,11:51:17,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwxRdTkAuEGRXgX-bZ4AaABAg,@lusilu798,Kerenn bngt,Komentar
2021-06-09,11:38:15,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugy_qL-1pYcPf7GiyK54AaABAg,@rickyleandro1418,Next campus tour unej kak,Komentar
2021-06-09,11:27:06,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyfJK_S39JEJNe8mjh4AaABAg,@gladysky7280,Sayang ya video bagus kayak gini sepi,Komentar
2021-06-09,11:14:01,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxdBLTdkJ0UoSv66VV4AaABAg,@suvianafebyirnalia3052,Universitas Sriwijaya dong kak,Komentar
2021-06-09,10:47:46,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxTiAJgbEEhePtgMdF4AaABAg,@rinamelati6154,"yok yok tak tunggu ning unnes,  yok gas yok,  yok iso yok :'(",Komentar
2021-06-09,10:26:54,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwAVzgywZDP3Sk-yFR4AaABAg,@MiftahulJannah-tj2qu,Next conten kampus tour UNP (Universitas Negeri Padang) bg,Komentar
2021-06-09,09:54:00,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugxcq-qfk2r8KK4UELt4AaABAg,@POCONG_MUMUN,Di tunggu campus tour undip,Komentar
2021-06-09,09:50:06,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyrQ49UZ_iLqnhtT0h4AaABAg,@rubitah5101,Kampus di Lombok NTB dong kk,Komentar
2021-06-09,08:49:00,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyHHOKeE6bRYZTE3ZZ4AaABAg,@henysari3917,doain ya pas tgl 14 juni nanti semoga lolos unnes aamiin,Komentar
2021-06-09,08:09:57,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugx0rB6uW6GA50Tuc4x4AaABAg,@key-cp6ke,UNY kapan mas,Komentar
2021-06-09,07:43:48,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwqBxEEX8fSQqd9dmt4AaABAg,@Wikibpedia,"mantap bang, gw kuliah disini tapi belum pernah tau bentukannya kek gimana wkwk",Komentar
2021-06-09,07:20:59,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwhDJrfAPn7er26FYx4AaABAg,@vinana3286,Bismillah lolos sbmptn unnes aamiin,Komentar
2021-06-09,06:34:44,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyQOEDORMTwU8hCg_54AaABAg,@fahmizakaria8036,Univ. Jember dong mas,Komentar
2021-06-09,06:31:37,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyvUtShcC7RLge3K954AaABAg,@tiensutinats3114,"Bismillah UNNES, tahun2022,🙏 Amin",Komentar
2021-06-09,05:56:31,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwtoNGSsAQ-vinSOW14AaABAg,@wahyu176,Unnes konservasi 🔥,Komentar
2021-06-09,05:17:58,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyNtjdA2xQK6xwRaW94AaABAg,@afifahlaila8741,"waduh, kampusnya mas mantan",Komentar
2021-06-09,05:16:24,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugxy97_WSN4c7Cw5VTN4AaABAg,@arifalamsyah8855,UINSU Medan,Komentar
2021-06-09,04:57:28,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxETeChnFGQdqp6qV14AaABAg,@urbae226,Bangg request UB dongg😭,Komentar
2021-06-09,04:39:32,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugw89G-Y2u4yH2euqUB4AaABAg,@muhammad.farrasal-khairy4938,Next usu,Komentar
2021-06-09,04:23:54,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugy29nHD4fekSiY8vSd4AaABAg,@wenthyseptiarani4891,Uii dong kak,Komentar
2021-06-09,04:20:28,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugyqu6cPwLp9vbG71I54AaABAg,@nisanis5668,"Bismillah semoga lulus sbmptn di Unnes,aamiin🤲",Komentar
2021-06-09,04:16:06,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxLwf0zZVqWu-Z46ql4AaABAg,@rehanfitrianto7041,Campus Tour UNILA kak 🙏,Komentar
2021-06-09,04:09:03,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugy-m1D7ASLsxnsritx4AaABAg,@tomihendrasaputra1365,"RALAT: yang benar Tugu Konservasi, Tugu Sutera sudah tidak berlaku.",Komentar
2021-06-09,03:47:00,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzxXDN2SExCPISl32J4AaABAg,@ervinadamayanti2104,Bang di tunggu ke UPI yaaa,Komentar
2021-06-09,03:39:26,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzwwfNSG_tSNElBzgh4AaABAg,@musicgeo,"Openingnya mantep,  serasa lg diputerin video profil unnes 👍😁",Komentar
2021-06-09,03:37:40,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugw-yGNllQbXYJIoXHJ4AaABAg,@dadyramli3617,UNPAD campus tour dong mas Danang,Komentar
2021-06-09,03:10:11,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzFVn18ci2BqwEm-Mp4AaABAg,@rakhaaqila8277,"UI CAMPUS TOUR!!!!!!
UI CAMPUS TOUR!!!!!!",Komentar
2021-06-09,02:45:59,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugy7Sx962qoOEnOovn14AaABAg,@anikrahmawaty8894,"Keren bgt duhhhh, semangat terus kak ngontennya, jadi kangen unnes:')",Komentar
2021-06-09,02:42:01,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugz--l7wO1aav0HOXZB4AaABAg,@androidap2578,Ui ui,Komentar
2021-06-09,02:36:07,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugxj0P0Zog0oQft9E9x4AaABAg,@llty9815,Allahumma sholli'ala Sayyidina Muhammadin wa'ala alii Sayyidina Muhammadin ❤️,Komentar
2021-06-09,02:06:57,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxPol17w2mlJ1EtJp94AaABAg,@erikafitriyana5028,Kereennn ga tuuuu,Komentar
2021-06-09,02:02:32,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugzy6UyWYjbzVjEw-694AaABAg,@abidcahya5431,Ums bang,Komentar
2021-06-09,02:00:37,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxvoPvJgXEXOYszZ6p4AaABAg,@grahamediaedukasi8639,Request Universitas Muhammadiyah Malang (UMM) min,Komentar
2021-06-09,01:53:31,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugx3H5b48w2W7y6bma14AaABAg,@ristiotrirezeki1723,Campus Tour ke Universitas Jenderal Soedirman (Unsoed) Purwokerto bang🔥,Komentar
2021-06-12,07:38:34,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugx3H5b48w2W7y6bma14AaABAg.9OLwIN5jiDt9OUHAH0bIwI,@dedezaii8791,"Udah pernah tauu, ada di YT kok:))",Balasan
2021-06-09,01:37:21,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxGR1SQZKG9fg9S8ON4AaABAg,@babylik354,Universitas 11 Maret donk bang❤️,Komentar
2021-06-10,04:20:36,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxGR1SQZKG9fg9S8ON4AaABAg.9OLuRy56t9s9OOlvW7d1M7,@raymon4776,Udh,Balasan
2021-06-09,01:32:16,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzAtlVh1LM97iBC8Uh4AaABAg,@matthewr.t6089,"Bang campus tour satu Indonesia bang, biar para subscriber bisa menambah referensi untuk kedepannya yang mau melanjutkan ke jenjang lebih tinggi, biar dapat rekor MURI bang 🔥, Swasta dan Negeri di Review semua bang.",Komentar
2021-06-09,01:33:10,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzAtlVh1LM97iBC8Uh4AaABAg.9OLtreQEIFD9OLtyLZOxvq,@thesadewa,Doakan lancar lancar ya rezeki kita biar bisa keliling Indonesia,Balasan
2021-06-09,01:35:02,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzAtlVh1LM97iBC8Uh4AaABAg.9OLtreQEIFD9OLuB0uOxuB,@matthewr.t6089,"@@thesadewa Baik bang, semoga diberikan kelancaran terus bang, baik rezeki maupun skripsi. Semangat bang🔥.",Balasan
2022-07-01,09:35:15,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzAtlVh1LM97iBC8Uh4AaABAg.9OLtreQEIFD9cwFlm_PUTS,@febrisanyahputranadifamili2668,@@thesadewa Amiin mas Danang,Balasan
2021-06-09,01:26:44,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxkCVu_-ZraOAUiKoB4AaABAg,@running-u9h,Bismillah semoga ketrima SBMPTN 2021 amin kalian juga guys semoga ketrima juga sbmptn 2021Amin.,Komentar
2021-06-09,01:24:17,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxeVxOCBEmvaaXAcbp4AaABAg,@ananditakusuma9087,hua kangen kampusssss,Komentar
2021-06-09,01:20:56,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxWLuPAsFkgexvf71R4AaABAg,@indahnovitasari8050,Keren parahhhh,Komentar
2021-06-09,01:19:19,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxQPbEkmyO8o3-uJjp4AaABAg,@amandaadewii,kerennn bgt videonyaa,Komentar
2021-06-09,01:15:53,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyuV0Ny_PSotFpnbyR4AaABAg,@matthewr.t6089,"Semangat Para Pejuang Kampus:
ITS
UNESA
ITB
UNAIR
UNS
IPB
UNNES
UI
UGM
Dsb
semangat buat para AMBIS PTN/PTS/Kedinasan yang kalian Tuju🔥
yok yok semangat🔥",Komentar
2021-06-09,23:08:26,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyuV0Ny_PSotFpnbyR4AaABAg.9OLrzjbHZi19OODCCHELbk,@ilhamyahya4767,knp yang disemangatin itu doang,Balasan
2021-06-09,23:37:44,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyuV0Ny_PSotFpnbyR4AaABAg.9OLrzjbHZi19OOGYkHGIXe,@matthewr.t6089,"@@ilhamyahya4767 bener juga ya, karena banyak Perguruan Tinggi.",Balasan
2021-06-10,02:55:46,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyuV0Ny_PSotFpnbyR4AaABAg.9OLrzjbHZi19OOcDF59RJX,@mamanggaming839,Kan udah dibilang dan sebagainya dan mungkin kampus diatas itu lebih sulit untuk memasuki nya,Balasan
2021-06-11,12:59:00,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyuV0Ny_PSotFpnbyR4AaABAg.9OLrzjbHZi19OSH2Ku_JGe,@muhakbar9973,@@mamanggaming839 yaelah wkwkwkw smua kampus sulit brother SBMPTN bobot nya beda beda dikit doang,Balasan
2021-06-11,13:51:13,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyuV0Ny_PSotFpnbyR4AaABAg.9OLrzjbHZi19OSN0lXWSJ6,@mamanggaming839,Wkwkwk beda dikit ya?🤣apanya nih yg beda dikit?,Balasan
2021-06-09,01:12:34,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugy0Zhchi_xL4qOeN7d4AaABAg,@matthewr.t6089,"Mantap bang!🔥, Campus Tour lain:  ITS dan UNESA.",Komentar
2021-06-09,01:08:26,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzJfGubyxr5reEP_O94AaABAg,@myogaprasetyaerlangga3781,NEXT CAMPUS TOUR UMY,Komentar
2021-06-09,00:45:00,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxtPyxE1IelwxWkwPV4AaABAg,@haidarraziq7909,Unesa dong hehe,Komentar
2021-06-09,00:28:27,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgykdMMdVpgUDy4gOaB4AaABAg,@a_026_teguhpujarsono4,Tolong dong buatin kampus tour universitas Siliwangi kak,Komentar
2021-06-08,17:55:14,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzsZoghQg6R7SLmUQR4AaABAg,@samiajidwisaputra9936,UNAIR KAK,Komentar
2021-06-08,17:45:43,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwmCfm7JQ45A1sMzMB4AaABAg,@muhammadfaizin5576,Kampus yang ada di malang dong kak danang,Komentar
2021-06-08,17:04:02,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugzg03OU4WyW_A8Yt3J4AaABAg,@arkann29_,UNEJ jember bang,Komentar
2021-06-08,16:55:27,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwtLV_8m2PG9c_UKCh4AaABAg,@brianaldoni4048,Next di UNAND lagi kk,Komentar
2021-06-08,16:49:11,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyOqo2W6r57ofEVgLp4AaABAg,@ariskawahyuwigati9904,Jadi pengen geprek homie,Komentar
2021-06-08,16:43:51,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzeSs_XWKn2zwQiydh4AaABAg,@anisaofficial7607,"Kampus tercinta, walaupun belum pernah kuliah secara offline di unnes 😭",Komentar
2021-06-08,16:29:39,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxG1Mbq5UbLylwLGwx4AaABAg,@wildanyudha115,"Semangat kak Danang,kontenmu sangat bermanfaat",Komentar
2021-06-08,16:16:23,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxqEah0ZbKkcnxT5od4AaABAg,@agnialgipari7359,Next UPN Veteran Yogyakarta,Komentar
2021-06-08,16:02:12,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugzl7Wr1_NybbLrws1d4AaABAg,@fazaamaliya6787,ITS bang,Komentar
2021-06-09,01:14:52,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugzl7Wr1_NybbLrws1d4AaABAg.9OKscNnNRl_9OLrsHwWsZl,@matthewr.t6089,Up,Balasan
2021-06-08,16:02:04,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwBY5M5okLnHdfjupd4AaABAg,@muhamadibnumaulana1011,"Lanjut tour UNISSULA ,mas.",Komentar
2021-06-08,15:40:48,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyQWjDWm-a0dh-n0A14AaABAg,@riskiad129,"jalur snm unnes tahun ini, mana suaranya",Komentar
2021-06-08,15:03:56,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwHkah-VOCFw54Q9Ch4AaABAg,@tiktokshortsong3579,BANG KAMPUS TOUR USU DONG,Komentar
2021-06-09,16:30:46,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwHkah-VOCFw54Q9Ch4AaABAg.9OKlxcqmMmY9ONVgaWoaFf,@yunussaputra2310,"Jauh bund, nyebrang pulau dulu wk",Balasan
2021-06-08,14:32:12,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzzCqQgcBGHG2GwcIV4AaABAg,@nindianggraeni3048,Universitas Brawijaya dong bang,Komentar
2021-06-08,14:28:04,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugzl2KkEgCQ98y_ESTZ4AaABAg,@darat7080,Next Untidar sabi kali mas😂,Komentar
2021-06-08,14:25:35,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugx5qOyNtzqBL-YXDsl4AaABAg,@ayookgass9069,Balik lagi dong ke ITS,Komentar
2021-06-09,01:14:22,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugx5qOyNtzqBL-YXDsl4AaABAg.9OKhZo3_xBg9OLrogH6Wtz,@matthewr.t6089,"Up,",Balasan
2021-06-08,14:07:01,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugx3EZuuFIvr5bz3nUt4AaABAg,@ekaramadanti1221,Unimus bang @danang giri sadewa,Komentar
2021-06-08,14:03:10,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugzfh_TM0JPY3-pLZaN4AaABAg,@ragil.a.u,AAAA SELALU MERINDING!!!,Komentar
2021-06-08,13:59:47,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzFd_gaN5J164DpDPR4AaABAg,@purwatiningsih6025,"AAAA KEREN BUANGET

please yg undip, ditunggu banget nihhh",Komentar
2021-06-08,13:53:43,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugy-9zd395zHBNF7tLx4AaABAg,@rahmatajuddin4264,Campus tour universitas pattimura di ambon kak,Komentar
2021-06-08,13:53:37,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxEy9BteaRzqCcw-h54AaABAg,@satrialabibalhafizh5577,"Ya Allah semoga Hamba di tanggal 14 Juni 2021 nanti, bisa menjadi bagian dari (Mahasiswa) Psikologi UNNES. AAMIIN, mohon doanya yaaa. Semoga kalian juga bisa lolos SBMPTN 2021 AAMIIN",Komentar
